t,v_hub,ring_id,radius,N_comp,P_crit,fos,F_inward_total,F_inward_per_vertex
0.03999999999999904,10.996790146245257,1,0.9946666666666666,72.03006430894773,320.51190920980406,4.449696280084945,523.3290501541159,104.66581003082318
0.03999999999999904,10.996790146245257,2,1.064,81.99821917365458,320.511909209804,3.9087667078601886,595.7519345036465,119.15038690072929
0.03999999999999904,10.996790146245257,3,1.1333333333333333,80.1251006379139,320.5119092098041,4.000143608657673,582.1429317415392,116.42858634830783
0.03999999999999904,10.996790146245257,4,1.2026666666666666,77.22365038645825,320.5119092098043,4.150437173143637,561.0626617357952,112.21253234715905
0.03999999999999904,10.996790146245257,5,1.272,73.60997375383003,320.5119092098041,4.354191325779782,534.8077641751593,106.96155283503185
0.03999999999999904,10.996790146245257,6,1.3413333333333333,69.51560014495601,320.5119092098043,4.610647229419918,505.0603986512616,101.01207973025232
0.03999999999999904,10.996790146245257,7,1.4106666666666667,65.09617014734579,320.5119092098044,4.923667682512239,472.95136022319707,94.59027204463942
0.03999999999999904,10.996790146245257,8,1.48,60.4421965254345,320.5119092098042,5.3027839429185955,439.13826261786016,87.82765252357203
0.03999999999999904,10.996790146245257,9,1.5493333333333332,55.59875605272291,320.51190920980383,5.764731658849892,403.9486077649866,80.78972155299732
0.03999999999999904,10.996790146245257,10,1.6186666666666665,50.58330184434672,320.51190920980434,6.3363184593222694,367.50919996849893,73.50183999369979
0.03999999999999904,10.996790146245257,11,1.688,45.39764629213922,320.5119092098041,7.060099705329922,329.83320702584024,65.96664140516805
0.03999999999999904,10.996790146245257,12,1.7573333333333334,40.05713139380545,320.51190920980434,8.001369495454416,291.03209507498315,58.20641901499663
0.03999999999999904,10.996790146245257,13,1.8266666666666667,34.743812201938795,320.511909209804,9.22500695510663,252.4285714974011,50.48571429948022
0.03999999999999904,10.996790146245257,14,1.896,37.0297044399113,320.5119092098043,8.655535172577576,269.0365507506449,53.80731015012898
0.07999999999999742,10.994535928350912,1,0.9946666666666666,46.57658082838026,320.51190920980406,6.881396262013897,338.39866780897415,67.67973356179483
0.07999999999999742,10.994535928350912,2,1.064,55.25419524773064,320.511909209804,5.800680070948419,401.4452269818801,80.28904539637603
0.07999999999999742,10.994535928350912,3,1.1333333333333333,55.181901801599516,320.5119092098041,5.808279503707023,400.9199843507769,80.18399687015537
0.07999999999999742,10.994535928350912,4,1.2026666666666666,55.2093882618788,320.5119092098043,5.805387802695735,401.11968517414914,80.22393703482983
0.07999999999999742,10.994535928350912,5,1.272,54.56273764569022,320.5119092098041,5.874190391455195,396.4214934399304,79.28429868798608
0.07999999999999742,10.994535928350912,6,1.3413333333333333,53.374714276472666,320.5119092098043,6.004939109361837,387.78999841992277,77.55799968398455
0.07999999999999742,10.994535928350912,7,1.4106666666666667,51.75769491334891,320.5119092098044,6.192546050329237,376.04166506074716,75.20833301214944
0.07999999999999742,10.994535928350912,8,1.48,50.40635466787755,320.5119092098042,6.358561560771954,366.22360347934574,73.24472069586915
0.07999999999999742,10.994535928350912,9,1.5493333333333332,48.80051635721583,320.51190920980383,6.567797497544547,354.55650522138546,70.9113010442771
0.07999999999999742,10.994535928350912,10,1.6186666666666665,47.02774118652692,320.51190920980434,6.815379627495878,341.67653968041094,68.33530793608219
0.07999999999999742,10.994535928350912,11,1.688,45.98879226298838,320.5119092098041,6.969348257222031,334.12813390664957,66.82562678132992
0.07999999999999742,10.994535928350912,12,1.7573333333333334,45.01871625346094,320.51190920980434,7.119525741366828,327.08011914345536,65.41602382869107
0.07999999999999742,10.994535928350912,13,1.8266666666666667,45.18883267426225,320.511909209804,7.092723804577381,328.3160872876974,65.66321745753949
0.07999999999999742,10.994535928350912,14,1.896,58.32687465348443,320.5119092098043,5.495098290692607,423.7695496139438,84.75390992278876
0.11999999999999579,10.992647508878115,1,0.9946666666666666,43.50524748590138,320.51190920980406,7.367201147716064,316.0841248990565,63.21682497981131
0.11999999999999579,10.992647508878115,2,1.064,55.983638993910695,320.511909209804,5.725099599986094,406.74494601575367,81.34898920315074
0.11999999999999579,10.992647508878115,3,1.1333333333333333,57.93026253063635,320.5119092098041,5.532719777340933,420.8879938702276,84.17759877404552
0.11999999999999579,10.992647508878115,4,1.2026666666666666,58.98122566795755,320.5119092098043,5.434134431423443,428.5236880165255,85.7047376033051
0.11999999999999579,10.992647508878115,5,1.272,59.28105971215212,320.5119092098041,5.406649455426349,430.70210986103746,86.14042197220749
0.11999999999999579,10.992647508878115,6,1.3413333333333333,59.30696206964443,320.5119092098043,5.404288097465281,430.890301503975,86.17806030079501
0.11999999999999579,10.992647508878115,7,1.4106666666666667,59.62798624748776,320.5119092098044,5.375192579529854,433.22267868118644,86.64453573623729
0.11999999999999579,10.992647508878115,8,1.48,59.45092768066033,320.5119092098042,5.391201142081896,431.9362728937084,86.38725457874168
0.11999999999999579,10.992647508878115,9,1.5493333333333332,59.94238776032521,320.51190920980383,5.346999363644718,435.5069393806428,87.10138787612856
0.11999999999999579,10.992647508878115,10,1.6186666666666665,60.12979363106046,320.51190920980434,5.330334429157956,436.8685227315131,87.37370454630262
0.11999999999999579,10.992647508878115,11,1.688,61.069938478808055,320.5119092098041,5.24827627460318,443.69907487525063,88.73981497505012
0.11999999999999579,10.992647508878115,12,1.7573333333333334,63.18923196458476,320.51190920980434,5.072255180905498,459.09664334266563,91.81932866853313
0.11999999999999579,10.992647508878115,13,1.8266666666666667,68.28068072134636,320.511909209804,4.69403505975305,496.08818385213885,99.21763677042777
0.11999999999999579,10.992647508878115,14,1.896,94.40884607975086,320.5119092098043,3.394935141343167,685.9204169685119,137.18408339370237
0.1600000000000063,10.991366625958525,1,0.9946666666666666,46.41815662941214,320.51190920980406,6.904882323713749,337.2476486288189,67.44952972576378
0.1600000000000063,10.991366625958525,2,1.064,59.70457647367614,320.511909209804,5.368297174859255,433.77913924674056,86.75582784934811
0.1600000000000063,10.991366625958525,3,1.1333333333333333,60.72007397219687,320.5119092098041,5.278516448391736,441.15716044432423,88.23143208886485
0.1600000000000063,10.991366625958525,4,1.2026666666666666,61.81822625941735,320.5119092098043,5.184747745184256,449.13570383324463,89.82714076664892
0.1600000000000063,10.991366625958525,5,1.272,62.38659992018325,320.5119092098041,5.137512055791847,453.2651801966898,90.65303603933796
0.1600000000000063,10.991366625958525,6,1.3413333333333333,63.84991232238134,320.5119092098043,5.019770545518119,463.89676711623576,92.77935342324716
0.1600000000000063,10.991366625958525,7,1.4106666666666667,65.07023338892192,320.5119092098044,4.925630238547306,472.7629186428617,94.55258372857233
0.1600000000000063,10.991366625958525,8,1.48,66.86170174266131,320.5119092098042,4.793654676086423,485.7786981085359,97.15573962170717
0.1600000000000063,10.991366625958525,9,1.5493333333333332,68.11023190211964,320.51190920980383,4.705782086756179,494.84980069197377,98.96996013839475
0.1600000000000063,10.991366625958525,10,1.6186666666666665,68.95673435678188,320.51190920980434,4.648014616693954,501.00000102570425,100.20000020514085
0.1600000000000063,10.991366625958525,11,1.688,70.16832016199939,320.5119092098041,4.567758049071577,509.80268716388565,101.96053743277713
0.1600000000000063,10.991366625958525,12,1.7573333333333334,72.87917216394825,320.51190920980434,4.3978533193102685,529.4981798293288,105.89963596586577
0.1600000000000063,10.991366625958525,13,1.8266666666666667,79.83917815597628,320.511909209804,4.014469044053059,580.0655833131339,116.01311666262677
0.1600000000000063,10.991366625958525,14,1.896,109.80652430086941,320.5119092098043,2.9188785570846685,797.7910975703574,159.55821951407148
0.20000000000001855,10.990747411758473,1,0.9946666666666666,45.93389625599673,320.51190920980406,6.977677387163968,333.72929106967837,66.74585821393568
0.20000000000001855,10.990747411758473,2,1.064,57.62844576875415,320.511909209804,5.561696223700413,418.6951667385048,83.73903334770095
0.20000000000001855,10.990747411758473,3,1.1333333333333333,58.36250672126896,320.5119092098041,5.4917433677159115,424.0284317400061,84.80568634800122
0.20000000000001855,10.990747411758473,4,1.2026666666666666,59.675170027722835,320.5119092098043,5.370942538762882,433.56548891091484,86.71309778218297
0.20000000000001855,10.990747411758473,5,1.272,62.105074494633605,320.5119092098041,5.160800656273249,451.21977825292356,90.24395565058471
0.20000000000001855,10.990747411758473,6,1.3413333333333333,63.87128115228605,320.5119092098043,5.018091126833967,464.05202075323064,92.81040415064612
0.20000000000001855,10.990747411758473,7,1.4106666666666667,65.48607818224487,320.5119092098044,4.894351869993404,475.78420791684886,95.15684158336977
0.20000000000001855,10.990747411758473,8,1.48,66.56304633033979,320.5119092098042,4.815162870088071,483.60883952583026,96.72176790516605
0.20000000000001855,10.990747411758473,9,1.5493333333333332,67.40456527406555,320.51190920980383,4.755047494284833,489.7228325332194,97.94456650664388
0.20000000000001855,10.990747411758473,10,1.6186666666666665,69.13733782515051,320.51190920980434,4.635872876974007,502.31216203045506,100.46243240609101
0.20000000000001855,10.990747411758473,11,1.688,70.90384662934103,320.5119092098041,4.520374062148155,515.1465997538581,103.02931995077162
0.20000000000001855,10.990747411758473,12,1.7573333333333334,73.34474196535598,320.51190920980434,4.369937102801405,532.8807424341061,106.57614848682121
0.20000000000001855,10.990747411758473,13,1.8266666666666667,78.32893833047457,320.511909209804,4.091870974397032,569.09304870599,113.818609741198
0.20000000000001855,10.990747411758473,14,1.896,106.15229135102713,320.5119092098043,3.019359310388574,771.2415411173685,154.24830822347369
0.2400000000000308,10.990596446415113,1,0.9946666666666666,42.636236715697805,320.51190920980406,7.51735926758747,309.7703920805807,61.95407841611613
0.2400000000000308,10.990596446415113,2,1.064,52.15583967736488,320.511909209804,6.145273687327922,378.9343560943498,75.78687121886996
0.2400000000000308,10.990596446415113,3,1.1333333333333333,55.48548636460529,320.5119092098041,5.776499949980823,403.125655309473,80.6251310618946
0.2400000000000308,10.990596446415113,4,1.2026666666666666,58.07762943140384,320.5119092098043,5.518680985221075,421.9586770765069,84.39173541530138
0.2400000000000308,10.990596446415113,5,1.272,59.76511981274609,320.5119092098041,5.3628589755031095,434.2190123529582,86.84380247059164
0.2400000000000308,10.990596446415113,6,1.3413333333333333,60.660429597606104,320.5119092098043,5.283706550315181,440.7238186973595,88.1447637394719
0.2400000000000308,10.990596446415113,7,1.4106666666666667,60.903731200197264,320.5119092098044,5.262598906399454,442.4915083115029,88.49830166230058
0.2400000000000308,10.990596446415113,8,1.48,61.658091421225635,320.5119092098042,5.198213272937424,447.97225613162925,89.59445122632584
0.2400000000000308,10.990596446415113,9,1.5493333333333332,62.25293240139049,320.51190920980383,5.148543158468867,452.29402882653085,90.45880576530617
0.2400000000000308,10.990596446415113,10,1.6186666666666665,62.538771171595656,320.51190920980434,5.125011304273547,454.3707690535989,90.87415381071978
